maxInf; numberOfFirstColumns; columnsPerIteration; infCut; time; loadTime; populateTime; firstColumnsTime; iteration; solvingTime; solutionValue; averageInversedWeights; minInversedWeight; maxInversedWeight; averageTreeSize; minTreeSize; maxTreeSize; percentage; numberOfPeople;
15; 100; 2; 0.001; 823498; 78704; 13550; 88920; 9; 10541; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 856387; 78704; 13550; 88920; 10; 12134; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 308986; 77164; 13105; 82855; 1; 4992; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 329745; 77164; 13105; 82855; 2; 10724; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 377865; 77164; 13105; 82855; 3; 9280; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 415291; 77164; 13105; 82855; 4; 11381; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 462171; 77164; 13105; 82855; 5; 10018; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 482957; 77164; 13105; 82855; 6; 10919; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 314546; 81641; 13805; 93579; 1; 4459; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 336459; 81641; 13805; 93579; 2; 10787; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 382735; 81641; 13805; 93579; 3; 9732; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 417133; 81641; 13805; 93579; 4; 9912; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 459992; 81641; 13805; 93579; 5; 8903; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 476862; 81641; 13805; 93579; 6; 9184; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 518849; 81641; 13805; 93579; 7; 9049; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 733147; 81641; 13805; 93579; 8; 9887; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 814225; 81641; 13805; 93579; 9; 9389; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 100; 2; 0.001; 844357; 81641; 13805; 93579; 10; 10132; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 50; 2; 0.001; 282362; 75061; 13347; 82831; 1; 2783; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 50; 2; 0.001; 300479; 75061; 13347; 82831; 2; 7971; 2065.32; 86.1063; 67.5409; 130.727; 57751; 45588; 81092; 16.283; 161249; 
15; 30; 2; 0.001; 273350; 71101; 13348; 78813; 1; 2352; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 289967; 71101; 13348; 78813; 2; 7102; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 332717; 71101; 13348; 78813; 3; 6239; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 364290; 71101; 13348; 78813; 4; 6169; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 405910; 71101; 13348; 78813; 5; 6123; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 420700; 71101; 13348; 78813; 6; 6258; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 460386; 71101; 13348; 78813; 7; 6318; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 679117; 71101; 13348; 78813; 8; 7078; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 745580; 71101; 13348; 78813; 9; 6375; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 30; 2; 0.001; 770818; 71101; 13348; 78813; 10; 6304; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 210560; 74028; 15907; 95481; 1; 4258; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 239102; 74028; 15907; 95481; 2; 12074; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 270408; 74028; 15907; 95481; 3; 10472; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 329334; 74028; 15907; 95481; 4; 12575; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 357600; 74028; 15907; 95481; 5; 9811; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 378457; 74028; 15907; 95481; 6; 10901; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 422881; 74028; 15907; 95481; 7; 10580; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 2; 0.001; 466307; 74028; 15907; 95481; 8; 10262; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 533010; 78431; 13604; 96169; 1; 4565; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 704450; 78431; 13604; 96169; 2; 11553; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 1276414; 78431; 13604; 96169; 3; 9825; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 1288206; 78431; 13604; 96169; 4; 10162; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 575787; 78662; 14136; 103062; 1; 3916; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 869071; 81335; 14197; 102507; 1; 4160; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 1533751; 81335; 14197; 102507; 2; 11997; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 100; 25; 0.001; 1545033; 81335; 14197; 102507; 3; 9723; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2103; 160529; 
15; 15; 10; 0.001; 360754; 70378; 12768; 73420; 1; 5064; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.001; 681952; 70378; 12768; 73420; 2; 7160; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.001; 958025; 70378; 12768; 73420; 3; 5664; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.001; 1147079; 70378; 12768; 73420; 4; 5237; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.001; 1415918; 70378; 12768; 73420; 5; 4523; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.001; 1422059; 70378; 12768; 73420; 6; 4706; 2054.42; 86.3606; 70.8935; 130.727; 54890; 19883; 81092; 15.7969; 156435; 
15; 15; 10; 0.0005; 477697; 76617; 15055; 81360; 1; 2305; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.0005; 944456; 76617; 15055; 81360; 2; 5434; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.0005; 1320891; 76617; 15055; 81360; 3; 4730; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.0005; 1608321; 76617; 15055; 81360; 4; 4756; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.0005; 1980982; 76617; 15055; 81360; 5; 5071; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.0005; 1987241; 76617; 15055; 81360; 6; 4690; 2083.34; 86.3606; 70.8935; 130.727; 75559; 28641; 107079; 22.7048; 224843; 
15; 15; 10; 0.01; 205581; 66294; 16804; 77063; 1; 2004; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.01; 277686; 66294; 16804; 77063; 2; 4944; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.01; 330947; 66294; 16804; 77063; 3; 3871; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.01; 368911; 66294; 16804; 77063; 4; 3890; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.01; 423567; 66294; 16804; 77063; 5; 4607; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.01; 428616; 66294; 16804; 77063; 6; 3954; 1856.22; 86.3606; 70.8935; 130.727; 11826; 3948; 18216; 2.71456; 26882; 
15; 15; 10; 0.1; 188683; 66610; 22950; 80605; 1; 1603; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 15; 10; 0.1; 204171; 66610; 22950; 80605; 2; 4971; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 15; 10; 0.1; 217574; 66610; 22950; 80605; 3; 3939; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 15; 10; 0.1; 229118; 66610; 22950; 80605; 4; 4752; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 15; 10; 0.1; 240577; 66610; 22950; 80605; 5; 3802; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 15; 10; 0.1; 245347; 66610; 22950; 80605; 6; 3799; 1449.26; 86.3606; 70.8935; 130.727; 1445; 1051; 2160; 0.483899; 4792; 
15; 100; 10; 0.001; 377606; 68506; 25495; 93127; 1; 5561; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.001; 686486; 68506; 25495; 93127; 2; 11622; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.001; 924903; 68506; 25495; 93127; 3; 8510; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.001; 1097561; 68506; 25495; 93127; 4; 8847; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.001; 1330885; 68506; 25495; 93127; 5; 8372; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.001; 1341164; 68506; 25495; 93127; 6; 8836; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.0005; 504172; 66522; 29600; 98219; 1; 3957; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 983266; 66522; 29600; 98219; 2; 12373; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 1368903; 66522; 29600; 98219; 3; 9963; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 1664805; 66522; 29600; 98219; 4; 10036; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 2044493; 66522; 29600; 98219; 5; 10141; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 2056522; 66522; 29600; 98219; 6; 10420; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.01; 238951; 66472; 36068; 91318; 1; 2370; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 315111; 66472; 36068; 91318; 2; 7322; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 371348; 66472; 36068; 91318; 3; 6008; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 410443; 66472; 36068; 91318; 4; 5741; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 465673; 66472; 36068; 91318; 5; 5323; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 472204; 66472; 36068; 91318; 6; 5476; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.1; 218612; 66600; 42813; 89922; 1; 2177; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 238030; 66600; 42813; 89922; 2; 6944; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 252795; 66600; 42813; 89922; 3; 4647; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 264563; 66600; 42813; 89922; 4; 4845; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 276808; 66600; 42813; 89922; 5; 4633; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 282683; 66600; 42813; 89922; 6; 4869; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.001; 530706; 69779; 45200; 204960; 1; 15755; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 851984; 69779; 45200; 204960; 2; 28769; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1108217; 69779; 45200; 204960; 3; 24104; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1330286; 69779; 45200; 204960; 4; 24533; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1718405; 69779; 45200; 204960; 5; 80972; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1777554; 69779; 45200; 204960; 6; 55869; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 100; 10; 0.0005; 552088; 99034; 15648; 115699; 1; 7897; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 1012889; 99034; 15648; 115699; 2; 11589; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 1383153; 99034; 15648; 115699; 3; 9905; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 1668699; 99034; 15648; 115699; 4; 9830; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 2038474; 99034; 15648; 115699; 5; 10184; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.0005; 2050083; 99034; 15648; 115699; 6; 9977; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 100; 10; 0.01; 235219; 70504; 14254; 99333; 1; 2939; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 321674; 70504; 14254; 99333; 2; 7646; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 382962; 70504; 14254; 99333; 3; 6410; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 429419; 70504; 14254; 99333; 4; 5925; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 487454; 70504; 14254; 99333; 5; 5803; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.01; 494249; 70504; 14254; 99333; 6; 5732; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 100; 10; 0.1; 196783; 71865; 18916; 86586; 1; 2235; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 213784; 71865; 18916; 86586; 2; 6118; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 228576; 71865; 18916; 86586; 3; 5011; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 240437; 71865; 18916; 86586; 4; 5097; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 252806; 71865; 18916; 86586; 5; 4815; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 100; 10; 0.1; 258895; 71865; 18916; 86586; 6; 5089; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.001; 514360; 67252; 25027; 204782; 1; 10309; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 860002; 67252; 25027; 204782; 2; 32435; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1131836; 67252; 25027; 204782; 3; 27216; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1348782; 67252; 25027; 204782; 4; 27660; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1647570; 67252; 25027; 204782; 5; 29849; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.001; 1676402; 67252; 25027; 204782; 6; 26707; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 1000; 10; 0.0005; 723303; 68337; 27401; 254605; 1; 26739; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.0005; 1285280; 68337; 27401; 254605; 2; 44504; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.0005; 1749129; 68337; 27401; 254605; 3; 41889; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.0005; 2070477; 68337; 27401; 254605; 4; 33622; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.0005; 2475632; 68337; 27401; 254605; 5; 33708; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.0005; 2511874; 68337; 27401; 254605; 6; 34331; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 1000; 10; 0.01; 273067; 65424; 32901; 132096; 1; 3830; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.01; 355456; 65424; 32901; 132096; 2; 11450; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.01; 415285; 65424; 32901; 132096; 3; 8781; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.01; 460240; 65424; 32901; 132096; 4; 10080; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.01; 535042; 65424; 32901; 132096; 5; 9595; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.01; 563736; 65424; 32901; 132096; 6; 24787; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 1000; 10; 0.1; 303171; 91063; 49734; 142718; 1; 2424; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.1; 320129; 91063; 49734; 142718; 2; 6049; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.1; 335987; 91063; 49734; 142718; 3; 5021; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.1; 349420; 91063; 49734; 142718; 4; 5572; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.1; 363486; 91063; 49734; 142718; 5; 5667; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 1000; 10; 0.1; 370151; 91063; 49734; 142718; 6; 5492; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 2000; 10; 0.001; 681508; 69906; 48604; 355213; 1; 15202; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.001; 1023699; 69906; 48604; 355213; 2; 44997; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.001; 1304362; 69906; 48604; 355213; 3; 40280; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.001; 1522177; 69906; 48604; 355213; 4; 38846; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.001; 1802924; 69906; 48604; 355213; 5; 38939; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.001; 1843337; 69906; 48604; 355213; 6; 38919; 2069.2; 86.1371; 67.5409; 130.727; 56037; 19883; 81092; 16.2099; 160525; 
15; 2000; 10; 0.0005; 931582; 72519; 13680; 497565; 1; 33822; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.0005; 1477486; 72519; 13680; 497565; 2; 72293; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.0005; 1927283; 72519; 13680; 497565; 3; 60437; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.0005; 2278472; 72519; 13680; 497565; 4; 59480; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.0005; 2719838; 72519; 13680; 497565; 5; 61488; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.0005; 2782275; 72519; 13680; 497565; 6; 60543; 2099.15; 86.1371; 67.5409; 130.727; 77420; 28641; 107079; 23.3427; 231160; 
15; 2000; 10; 0.01; 306039; 68251; 20281; 171210; 1; 5132; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.01; 390317; 68251; 20281; 171210; 2; 15034; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.01; 455002; 68251; 20281; 171210; 3; 13284; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.01; 503914; 68251; 20281; 171210; 4; 13395; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.01; 569771; 68251; 20281; 171210; 5; 13682; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.01; 585584; 68251; 20281; 171210; 6; 14507; 1867.17; 86.1371; 67.5409; 130.727; 12247; 3948; 18216; 2.74475; 27181; 
15; 2000; 10; 0.1; 275751; 66428; 24441; 155985; 1; 11086; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 2000; 10; 0.1; 314609; 66428; 24441; 155985; 2; 23649; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 2000; 10; 0.1; 332088; 66428; 24441; 155985; 3; 6554; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 2000; 10; 0.1; 345341; 66428; 24441; 155985; 4; 6000; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
15; 2000; 10; 0.1; 359271; 66428; 24441; 155985; 5; 5948; 1450.1; 86.3016; 70.8398; 130.727; 1440; 1051; 2160; 0.484908; 4802; 
