2;50;1000;0.001;1823494;11417;0;3953;1802157;5116;462342;67.4495;48.0864;130.727;48401;19882;81091;54.4328;539043;0;1;0; {859 - 8028 - 9333 - 10518 - 13224 - 14027 - 14493 - 24605 - 29491 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 95340 - 97337 - 97338 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 108152 - 109837 - 111999 - 116493 - 118622 - 120164 - 123270 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 157946 - 172891 - 176378 - 179360 - 204984 - 212517 - 214109 - 230902 - 248694 - 265427 - 327183 - }; 
2;100;1000;0.001;1827301;11417;0;3434;1802024;12126;488874;25.9212;2.85045;94.6368;23096;4639;62609;57.3662;568092;0;1;0; {542 - 758 - 801 - 804 - 859 - 987 - 1146 - 1328 - 1728 - 1744 - 2443 - 2551 - 2838 - 4557 - 4936 - 7690 - 8130 - 8152 - 8349 - 9333 - 17555 - 21394 - 23000 - 23163 - 26735 - 27056 - 27102 - 40398 - 50441 - 50465 - 53947 - 58968 - 62180 - 62228 - 62709 - 63038 - 66789 - 75997 - 76607 - 82339 - 94255 - 94622 - 94824 - 95904 - 97337 - 99460 - 99504 - 99567 - 102829 - 108188 - 110571 - 110968 - 112563 - 112619 - 112864 - 116493 - 116514 - 122331 - 123515 - 125240 - 128466 - 129374 - 129377 - 130535 - 134588 - 140245 - 144446 - 146152 - 148137 - 148831 - 154775 - 161084 - 164984 - 165538 - 172313 - 173050 - 175239 - 175261 - 176473 - 176547 - 182144 - 184521 - 188323 - 206982 - 214109 - 217490 - 217850 - 237875 - 242357 - 246675 - 263853 - 265427 - 272797 - 332515 - 349464 - 358918 - 361111 - 421186 - 489485 - 492093 - }; 
1;100;1000;0.001;78017;11417;0;3323;49876;12275;9472;56.4111;33.2238;130.727;43014;19882;81091;42.7528;423377;0;1;0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59672 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - }; 
2;100;1000;0.001;1832622;11417;0;3123;1802971;15739;576877;56.4111;33.2238;130.727;43014;19882;81091;66.9212;662714;0;1;0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59672 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - };
2; 5; 1000; 0.005; 1808905; 9949; 0; 2026; 1801107; 574; 29231; 28.4499; 8.10943; 71.3011; 6555; 4009; 11826; 4.07719; 40376; 0; 1; 0; {859 - 1328 - 94824 - 95904 - 263853 - }; 
1; 5; 1000; 0.005; 22839; 9949; 0; 2041; 14138; 848; 745.168; 97.2986; 85.8485; 130.727; 25132; 20269; 32202; 1.93216; 19134; 0; 1; 0; {14493 - 59831 - 140891 - 148457 - 265427 - }; 
2; 5; 1000; 0.005; 1809198; 9949; 0; 2040; 1800694; 773; 90096; 97.2986; 85.8485; 130.727; 25132; 20269; 32202; 11.4737; 113623; 0; 1; 0; {14493 - 59831 - 140891 - 148457 - 265427 - }; 
2; 15; 1000; 0.005; 1809760; 9949; 0; 2207; 1801165; 766; 78923; 26.5681; 8.10943; 71.3011; 7569; 4009; 17116; 10.3991; 102981; 0; 1; 0; {859 - 1328 - 2443 - 8349 - 58968 - 63038 - 94824 - 95904 - 112563 - 112864 - 116493 - 125240 - 128466 - 263853 - 272797 - }; 
1; 15; 1000; 0.005; 22333; 9949; 0; 2227; 13397; 1194; 1963.1; 86.1371; 67.5409; 130.727; 21496; 6534; 32202; 5.02378; 49750; 0; 1; 0; {859 - 8028 - 14493 - 50441 - 57661 - 59831 - 99114 - 100254 - 111999 - 125710 - 130200 - 135138 - 140891 - 148457 - 265427 - }; 
2; 15; 1000; 0.005; 1810624; 9949; 0; 2121; 1800898; 1095; 164100; 86.1371; 67.5409; 130.727; 21496; 6534; 32202; 20.4155; 202173; 0; 1; 0; {859 - 8028 - 14493 - 50441 - 57661 - 59831 - 99114 - 100254 - 111999 - 125710 - 130200 - 135138 - 140891 - 148457 - 265427 - }; 
2; 30; 1000; 0.005; 1811122; 9949; 0; 2577; 1801140; 1298; 133424; 25.5784; 3.58977; 71.3011; 7731; 4009; 17116; 17.0532; 168876; 0; 1; 0; {758 - 859 - 1146 - 1328 - 2443 - 2551 - 2838 - 5943 - 7690 - 8349 - 23163 - 58968 - 63038 - 94824 - 95904 - 99504 - 99567 - 102829 - 112563 - 112864 - 116493 - 125240 - 128466 - 129377 - 144446 - 146152 - 184521 - 246675 - 263853 - 272797 - }; 
1; 30; 1000; 0.005; 24359; 9949; 0; 2504; 14119; 1607; 3470.24; 75.2783; 57.2184; 130.727; 19401; 6534; 32202; 9.06431; 89763; 0; 1; 0; {859 - 8028 - 14493 - 47868 - 50441 - 57661 - 59831 - 66789 - 78194 - 95340 - 99114 - 99460 - 99567 - 100254 - 111999 - 116493 - 118622 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 172891 - 176378 - 204984 - 212517 - 230902 - 265427 - }; 
2; 30; 1000; 0.005; 1810359; 9949; 0; 2118; 1800957; 1579; 224580; 75.2783; 57.2184; 130.727; 19401; 6534; 32202; 27.5092; 272421; 0; 1; 0; {859 - 8028 - 14493 - 47868 - 50441 - 57661 - 59831 - 66789 - 78194 - 95340 - 99114 - 99460 - 99567 - 100254 - 111999 - 116493 - 118622 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 172891 - 176378 - 204984 - 212517 - 230902 - 265427 - }; 
2; 50; 1000; 0.005; 1810857; 9949; 0; 2256; 1801173; 1804; 191245; 25.6197; 3.58977; 71.3011; 7801; 3558; 17986; 23.8975; 236655; 0; 1; 0; {758 - 859 - 987 - 1070 - 1146 - 1328 - 1728 - 1744 - 2443 - 2551 - 2750 - 2838 - 4557 - 5703 - 5943 - 7690 - 8349 - 9283 - 23163 - 58968 - 63038 - 63138 - 94824 - 95340 - 95904 - 99504 - 99567 - 102829 - 106276 - 112484 - 112563 - 112864 - 116493 - 117026 - 125240 - 128466 - 129377 - 144446 - 146152 - 157946 - 184521 - 203181 - 230659 - 237875 - 246675 - 248486 - 260917 - 263853 - 272797 - 291170 - }; 
1; 50; 1000; 0.005; 24818; 9949; 0; 2257; 14172; 2282; 5224.49; 67.5171; 48.0864; 130.727; 17835; 6534; 32202; 13.0891; 129620; 0; 1; 0; {859 - 8028 - 9333 - 10518 - 13224 - 14027 - 14493 - 24605 - 29491 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 95340 - 97337 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 108152 - 109837 - 111999 - 116493 - 118622 - 120164 - 121323 - 123270 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 157946 - 172891 - 176378 - 179360 - 204984 - 212517 - 214109 - 230902 - 248694 - 265427 - 327183 - }; 
2; 50; 1000; 0.005; 1811457; 9949; 0; 2336; 1800987; 2203; 274297; 67.5171; 48.0864; 130.727; 17835; 6534; 32202; 33.2454; 329226; 0; 1; 0; {859 - 8028 - 9333 - 10518 - 13224 - 14027 - 14493 - 24605 - 29491 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 95340 - 97337 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 108152 - 109837 - 111999 - 116493 - 118622 - 120164 - 121323 - 123270 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 157946 - 172891 - 176378 - 179360 - 204984 - 212517 - 214109 - 230902 - 248694 - 265427 - 327183 - }; 
2; 100; 1000; 0.005; 1812409; 9949; 0; 2366; 1801283; 3108; 282410; 27.019; 3.58977; 85.8485; 8249; 2146; 24527; 34.3052; 339721; 0; 1; 0; {542 - 758 - 817 - 859 - 987 - 1070 - 1146 - 1328 - 1728 - 1744 - 2314 - 2443 - 2551 - 2750 - 2751 - 2838 - 4557 - 5703 - 5943 - 7690 - 8349 - 9283 - 16542 - 23163 - 29934 - 35761 - 40072 - 53074 - 58968 - 59672 - 63038 - 63138 - 71404 - 76435 - 94824 - 95340 - 95904 - 99504 - 99567 - 102829 - 103016 - 105803 - 106276 - 109837 - 111166 - 112484 - 112563 - 112864 - 116493 - 117026 - 117365 - 119331 - 122343 - 123515 - 125240 - 125795 - 128466 - 129377 - 130535 - 131924 - 144446 - 146152 - 148230 - 157946 - 165119 - 168136 - 175209 - 179367 - 184521 - 187296 - 190466 - 191689 - 197063 - 203181 - 210481 - 220621 - 226429 - 230659 - 237875 - 246675 - 248486 - 248694 - 260917 - 263853 - 265427 - 266952 - 272797 - 275006 - 281806 - 291170 - 298836 - 307054 - 311182 - 316886 - 319032 - 349409 - 357073 - 357573 - 445356 - 496291 - }; 
1; 100; 1000; 0.005; 24973; 9949; 0; 2128; 13596; 3866; 8911.4; 56.4111; 33.2238; 130.727; 15584; 6534; 32202; 20.0496; 198549; 0; 1; 0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59672 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - }; 
2; 100; 1000; 0.005; 1813431; 9949; 0; 2301; 1801106; 3835; 360553; 56.4111; 33.2238; 130.727; 15584; 6534; 32202; 43.0458; 426278; 0; 1; 0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59672 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - }; 
2; 5; 1000; 0.01; 1809513; 9949; 0; 3228; 1800678; 537; 20907; 32.479; 13.5583; 71.3011; 4545; 2311; 7546; 2.92157; 28932; 0; 1; 0; {859 - 1328 - 58968 - 112864 - 272797 - }; 
1; 5; 1000; 0.01; 19514; 9949; 0; 3062; 10411; 826; 708.563; 97.2986; 85.8485; 130.727; 14715; 11942; 18215; 1.05242; 10422; 0; 1; 0; {14493 - 59831 - 140891 - 148457 - 265427 - }; 
2; 5; 1000; 0.01; 1809738; 9949; 0; 3167; 1800609; 780; 57520; 97.2986; 85.8485; 130.727; 14715; 11942; 18215; 7.45095; 73786; 0; 1; 0; {14493 - 59831 - 140891 - 148457 - 265427 - }; 
2; 15; 1000; 0.01; 1809857; 9949; 0; 3272; 1800816; 823; 53182; 27.679; 6.03363; 71.3011; 4577; 2097; 9732; 7.12266; 70535; 0; 1; 0; {859 - 1146 - 1328 - 2443 - 2838 - 8349 - 23163 - 58968 - 99504 - 112563 - 112864 - 116493 - 146152 - 246675 - 272797 - }; 
1; 15; 1000; 0.01; 19322; 9949; 0; 3059; 10149; 1125; 1867.17; 86.1371; 67.5409; 130.727; 12246; 3947; 18215; 2.74475; 27181; 0; 1; 0; {859 - 8028 - 14493 - 50441 - 57661 - 59831 - 99114 - 100254 - 111999 - 125710 - 130200 - 135138 - 140891 - 148457 - 265427 - }; 
2; 15; 1000; 0.01; 1810157; 9949; 0; 3137; 1800762; 1063; 112716; 86.1371; 67.5409; 130.727; 12246; 3947; 18215; 14.2331; 140949; 0; 1; 0; {859 - 8028 - 14493 - 50441 - 57661 - 59831 - 99114 - 100254 - 111999 - 125710 - 130200 - 135138 - 140891 - 148457 - 265427 - }; 
2; 30; 1000; 0.01; 1810426; 9949; 0; 3471; 1800745; 1244; 86717; 24.5773; 3.58977; 71.3011; 4119; 1443; 9732; 11.3602; 112499; 0; 1; 0; {542 - 859 - 1146 - 1328 - 2443 - 2750 - 2838 - 5703 - 7690 - 8349 - 16542 - 23163 - 53074 - 58968 - 99504 - 112563 - 112864 - 116493 - 117026 - 117365 - 146152 - 184521 - 226429 - 230659 - 237875 - 246675 - 248486 - 272797 - 291170 - 298836 - }; 
1; 30; 1000; 0.01; 20034; 9949; 0; 2929; 10799; 1579; 3301.2; 75.5565; 58.4302; 130.727; 11005; 3947; 18215; 5.08568; 50363; 0; 1; 0; {859 - 8028 - 10518 - 14493 - 50441 - 57661 - 59831 - 66789 - 78194 - 95340 - 99114 - 99460 - 99567 - 100254 - 111999 - 116493 - 118622 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 172891 - 176378 - 204984 - 212517 - 230902 - 265427 - }; 
2; 30; 1000; 0.01; 3523625; 9949; 0; 3168; 3513151; 2499; 160943; 75.5565; 58.4302; 130.727; 11005; 3947; 18215; 20.0042; 198100; 0; 1; 0; {859 - 8028 - 10518 - 14493 - 50441 - 57661 - 59831 - 66789 - 78194 - 95340 - 99114 - 99460 - 99567 - 100254 - 111999 - 116493 - 118622 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 172891 - 176378 - 204984 - 212517 - 230902 - 265427 - }; 
2; 50; 1000; 0.01; 1813828; 9949; 0; 3506; 1800807; 3158; 125959; 25.958; 3.58977; 71.3011; 4364; 1443; 9732; 16.03; 158743; 0; 1; 0; {542 - 859 - 1146 - 1328 - 2443 - 2750 - 2838 - 5703 - 7690 - 8349 - 16542 - 23163 - 29934 - 35761 - 40072 - 53074 - 58968 - 59672 - 99504 - 103016 - 112563 - 112864 - 116493 - 117026 - 117365 - 119331 - 122343 - 123515 - 125795 - 131924 - 146152 - 157946 - 165119 - 168136 - 175209 - 179367 - 184521 - 226429 - 230659 - 237875 - 246675 - 248486 - 266952 - 272797 - 275006 - 291170 - 298836 - 311182 - 316886 - 357573 - }; 
1; 50; 1000; 0.01; 20931; 9949; 0; 3002; 10793; 2399; 4965.24; 67.6129; 48.0864; 130.727; 10136; 3947; 18215; 7.68179; 76072; 0; 1; 0; {859 - 8028 - 10518 - 13224 - 14027 - 14493 - 24605 - 29491 - 29800 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 95340 - 97337 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 108152 - 109837 - 111999 - 116493 - 118622 - 120164 - 121323 - 123270 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 157946 - 172891 - 176378 - 179360 - 204984 - 212517 - 214109 - 230902 - 248694 - 265427 - 327183 - }; 
2; 50; 1000; 0.01; 1812289; 9949; 0; 2670; 1800736; 3345; 204358; 67.6129; 48.0864; 130.727; 10136; 3947; 18215; 25.0971; 248534; 0; 1; 0; {859 - 8028 - 10518 - 13224 - 14027 - 14493 - 24605 - 29491 - 29800 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 95340 - 97337 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 108152 - 109837 - 111999 - 116493 - 118622 - 120164 - 121323 - 123270 - 125710 - 130200 - 131925 - 135138 - 140891 - 146033 - 148457 - 157946 - 172891 - 176378 - 179360 - 204984 - 212517 - 214109 - 230902 - 248694 - 265427 - 327183 - }; 
2; 100; 1000; 0.01; 1813863; 9949; 0; 3146; 1801083; 4707; 204532; 25.8723; 3.58977; 130.727; 4592; 866; 18215; 25.3225; 250766; 0; 1; 0; {542 - 758 - 804 - 817 - 859 - 1146 - 1328 - 1728 - 2314 - 2443 - 2750 - 2838 - 4557 - 4869 - 5153 - 5703 - 7690 - 8349 - 13704 - 14493 - 16542 - 23163 - 29934 - 31123 - 35761 - 39524 - 40072 - 49931 - 53074 - 58968 - 59672 - 59831 - 62180 - 62228 - 63038 - 78804 - 99504 - 103016 - 105803 - 109837 - 110328 - 112563 - 112864 - 113576 - 116493 - 117026 - 117365 - 119331 - 120654 - 122343 - 122979 - 123515 - 125412 - 125795 - 128607 - 130200 - 131924 - 146152 - 157946 - 161084 - 165119 - 167695 - 168136 - 168155 - 175209 - 176473 - 179367 - 181570 - 184521 - 191689 - 208064 - 209350 - 220621 - 223037 - 223180 - 226429 - 230659 - 237875 - 246297 - 246675 - 248486 - 252111 - 266952 - 272797 - 275006 - 276881 - 281816 - 287283 - 291170 - 298836 - 311182 - 316886 - 334538 - 342660 - 356150 - 357573 - 360399 - 421186 - 456103 - 489485 - }; 
1; 100; 1000; 0.01; 23456; 9949; 0; 2802; 12213; 3864; 8467.68; 56.3978; 33.2238; 130.727; 8923; 3947; 18215; 12.8717; 127467; 0; 1; 0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 21723 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - }; 
2; 100; 1000; 0.01; 1814841; 9949; 0; 3933; 1800854; 4552; 281285; 56.3978; 33.2238; 130.727; 8923; 3947; 18215; 33.9889; 336589; 0; 1; 0; {771 - 800 - 859 - 987 - 1510 - 2750 - 2751 - 4869 - 6702 - 7729 - 8028 - 8152 - 9333 - 10518 - 13224 - 13704 - 14027 - 14493 - 16326 - 16336 - 21723 - 24117 - 24605 - 29491 - 29800 - 37328 - 47868 - 50441 - 57661 - 59831 - 62709 - 66789 - 78194 - 88301 - 94255 - 95340 - 96010 - 96399 - 97337 - 97338 - 97430 - 99114 - 99460 - 99504 - 99567 - 100254 - 105803 - 106333 - 107837 - 108152 - 109837 - 111999 - 116493 - 116579 - 118622 - 118778 - 119248 - 120164 - 121323 - 122331 - 123270 - 123515 - 125172 - 125710 - 126403 - 130200 - 130535 - 131790 - 131925 - 133330 - 135138 - 138619 - 140891 - 146033 - 148137 - 148457 - 149337 - 152953 - 157946 - 163165 - 169186 - 169541 - 172891 - 176378 - 179360 - 191480 - 191689 - 204984 - 212517 - 214109 - 220621 - 227634 - 230902 - 248694 - 265427 - 295317 - 319032 - 327183 - 329169 - 378635 - }; 
2; 5; 1000; 0.1; 38626; 9949; 0; 5205; 26681; 620; 7735; 98.1507; 85.8485; 130.727; 1670; 1508; 2159; 1.10766; 10969; 0; 1; 0; {14493 - 59831 - 111999 - 148457 - 265427 - }; 
1; 5; 1000; 0.1; 14290; 9949; 0; 2948; 6239; 880; 554.803; 97.7686; 71.3011; 130.727; 1512; 1050; 2159; 0.185097; 1833; 0; 1; 0; {859 - 14493 - 50441 - 57661 - 148457 - }; 
2; 5; 1000; 0.1; 40225; 9949; 0; 4979; 18782; 766; 7735; 98.1507; 85.8485; 130.727; 1670; 1508; 2159; 1.10766; 10969; 0; 1; 0; {14493 - 59831 - 111999 - 148457 - 265427 - }; 
2; 15; 1000; 0.1; 40054; 9949; 0; 3701; 29985; 780; 18903; 74.0834; 33.2238; 130.727; 1465; 1093; 2159; 2.63398; 26084; 0; 1; 0; {987 - 4869 - 8028 - 13704 - 14493 - 16326 - 50441 - 57661 - 59831 - 111999 - 125710 - 140891 - 148457 - 179360 - 265427 - }; 
1; 15; 1000; 0.1; 12509; 9949; 0; 2781; 4993; 1051; 1450.1; 86.3016; 70.8398; 130.727; 1439; 1050; 2159; 0.484908; 4802; 0; 1; 0; {859 - 14493 - 50441 - 57661 - 59831 - 66789 - 99114 - 99460 - 111999 - 125710 - 130200 - 135138 - 140891 - 148457 - 265427 - }; 
2; 15; 1000; 0.1; 35926; 9949; 0; 2757; 28478; 1027; 18903; 74.0834; 33.2238; 130.727; 1465; 1093; 2159; 2.63398; 26084; 0; 1; 0; {987 - 4869 - 8028 - 13704 - 14493 - 16326 - 50441 - 57661 - 59831 - 111999 - 125710 - 140891 - 148457 - 179360 - 265427 - }; 
2; 30; 1000; 0.1; 48614; 9949; 0; 3020; 40713; 1131; 32525; 67.4806; 28.7613; 130.727; 1332; 1020; 2159; 4.40699; 43642; 0; 1; 0; {859 - 987 - 2750 - 4869 - 5710 - 8028 - 13704 - 14493 - 16326 - 16336 - 21723 - 47868 - 50441 - 57661 - 59831 - 66789 - 99114 - 99567 - 100254 - 111999 - 118622 - 125710 - 130200 - 135138 - 140891 - 148457 - 179360 - 212517 - 230902 - 265427 - }; 
