1;35;100;0.001;24827;9921;0;1367;16165;3697;4162.27;72.9212;48.0864;130.727;50776;19882;81091;26.0548;258018;0;1;0; 859 8028 10518 14493 47868 50441 57661 59831 66789 78194 95340 99114 99460 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 172891 176378 179360 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;35;100;0.001;1810557;9921;0;1315;1801631;4351;414571;72.9212;48.0864;130.727;50776;19882;81091;49.1216;486446;0;1;0; 859 8028 10518 14493 47868 50441 57661 59831 66789 78194 95340 99114 99460 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 172891 176378 179360 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;45;100;0.001;1809915;9921;0;1289;1801624;3453;443492;54.9328;43.1777;94.6368;38407;10799;63502;52.3718;518633;0;1;0; 771 800 859 7729 9333 10518 16326 18636 27461 29800 46437 49645 50441 59831 62709 66789 94255 95340 96399 97337 99460 99504 99567 100006 116493 116579 118622 122331 123515 130535 131925 133330 146033 148137 149337 157946 169186 174323 214109 220621 227634 248694 265427 309402 378635 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;45;100;0.001;15860;9921;0;947;9280;3128;5087.17;68.9337;48.0864;130.727;49152;19882;81091;29.3267;290419;0;1;0; 859 8028 9333 10518 13224 14493 24605 29491 47868 50441 57661 59831 62709 66789 78194 95340 99114 99460 99504 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 157946 172891 176378 179360 204984 212517 214109 230902 248694 265427 327183 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;45;100;0.001;1811217;9921;0;1268;1801349;5232;449647;68.9337;48.0864;130.727;49152;19882;81091;53.0334;525184;0;1;0; 859 8028 9333 10518 13224 14493 24605 29491 47868 50441 57661 59831 62709 66789 78194 95340 99114 99460 99504 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 157946 172891 176378 179360 204984 212517 214109 230902 248694 265427 327183 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;5;100;0.005;1808532;9921;0;2448;1800915;2196;53297;60.0064;43.9353;71.3011;12431;6534;17116;7.03986;69715;0;1;0; 859 49645 99504 99567 116493 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;5;100;0.005;16893;9921;0;2591;10443;672;745.168;97.2986;85.8485;130.727;25132;20269;32202;1.93216;19134;0;1;0; 14493 59831 140891 148457 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;5;100;0.005;1808585;9921;0;2600;1800707;2284;90096;97.2986;85.8485;130.727;25132;20269;32202;11.4737;113623;0;1;0; 14493 59831 140891 148457 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;15;100;0.005;1807942;9921;0;2524;1800774;1676;120201;54.2024;43.9353;71.3011;12249;5940;17116;15.2303;150824;0;1;0; 859 18636 27461 49645 95340 99504 99567 116493 123515 130535 157946 191689 220621 248694 319032 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;15;100;0.005;10619;9921;0;1685;6130;948;1963.1;86.1371;67.5409;130.727;21496;6534;32202;5.02378;49750;0;1;0; 859 8028 14493 50441 57661 59831 99114 100254 111999 125710 130200 135138 140891 148457 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;15;100;0.005;1805398;9921;0;1696;1800752;1088;164100;86.1371;67.5409;130.727;21496;6534;32202;20.4155;202173;0;1;0; 859 8028 14493 50441 57661 59831 99114 100254 111999 125710 130200 135138 140891 148457 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;25;100;0.005;1807387;9921;0;2114;1800707;2255;190326;62.6075;43.9353;130.727;15658;5940;32202;23.5249;232965;0;1;0; 859 14493 18636 27461 49645 50441 95340 97430 99504 99567 105803 108152 109837 116493 123515 130200 130535 140891 157946 191689 212517 220621 248694 265427 319032 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;25;100;0.005;12274;9921;0;1775;7087;1275;2991.49;78.2892;61.7806;130.727;19853;6534;32202;7.76358;76882;0;1;0; 859 8028 14493 50441 57661 59831 66789 99114 99460 100254 111999 116493 118622 125710 130200 135138 140891 146033 148457 172891 176378 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;25;100;0.005;1808127;9921;0;2034;1800658;2889;206992;78.2892;61.7806;130.727;19853;6534;32202;25.4735;252262;0;1;0; 859 8028 14493 50441 57661 59831 66789 99114 99460 100254 111999 116493 118622 125710 130200 135138 140891 146033 148457 172891 176378 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;35;100;0.005;1807592;9921;0;2126;1800638;2577;230503;62.0519;43.6475;130.727;15881;4780;32202;28.2345;279603;0;1;0; 859 10518 14027 14493 18636 27461 46437 49645 50441 59831 95340 97337 97338 97430 99504 99567 100254 105803 108152 109837 116493 118622 123515 130200 130535 133330 140891 157946 191689 212517 220621 230902 248694 265427 319032 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;35;100;0.005;11786;9921;0;1703;6609;1568;3935.07;72.9212;48.0864;130.727;19001;6534;32202;10.1844;100855;0;1;0; 859 8028 10518 14493 47868 50441 57661 59831 66789 78194 95340 99114 99460 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 172891 176378 179360 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;35;100;0.005;1807874;9921;0;2141;1800649;2598;239266;72.9212;48.0864;130.727;19001;6534;32202;29.1936;289101;0;1;0; 859 8028 10518 14493 47868 50441 57661 59831 66789 78194 95340 99114 99460 99567 100254 105803 109837 111999 116493 118622 123270 125710 130200 131925 135138 140891 146033 148457 172891 176378 179360 204984 212517 230902 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;45;100;0.005;1834560;9921;0;2491;1826450;3015;283071;64.2368;43.3942;130.727;16158;4780;32202;34.2838;339509;0;1;0; 338 859 6702 8028 9333 14493 16326 16336 18636 24117 27461 46437 47868 49645 50441 57661 59831 62709 72791 96399 99567 100254 105803 108152 109837 111999 116493 118622 125710 130200 131925 133330 135138 140891 146033 148137 148457 157946 204984 212517 214109 230902 248694 265427 309402 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
1;45;100;0.005;12803;9921;0;1931;6903;1903;4804.24;69.1997;48.0864;130.727;18107;6534;32202;12.138;120201;0;1;0; 859 8028 9333 10518 13224 14493 24605 29491 47868 50441 57661 59831 62709 66789 78194 95340 99114 99460 99504 99567 100254 105803 109837 111999 116493 118622 120164 123270 125710 130200 131925 135138 140891 146033 148457 157946 172891 176378 179360 204984 212517 214109 230902 265427 327183 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;45;100;0.005;1806931;9921;0;1783;1800464;2700;283071;64.2368;43.3942;130.727;16158;4780;32202;34.2838;339509;0;1;0; 338 859 6702 8028 9333 14493 16326 16336 18636 24117 27461 46437 47868 49645 50441 57661 59831 62709 72791 96399 99567 100254 105803 108152 109837 111999 116493 118622 125710 130200 131925 133330 135138 140891 146033 148137 148457 157946 204984 212517 214109 230902 248694 265427 309402 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
2;5;100;0.01;686140;9921;0;1691;682167;507;60559;90.0017;67.5409;130.727;15431;14494;18215;7.88809;78115;0;1;0; 8028 14493 59831 130200 265427 ; 149337 126403 100006 37328 16326 133330 131790 771 49645 96399 220621 1993 227634 56504 97430 106333 152953 116579 309402 122331 27461 138619 148137 7729 119248 191689 163165 6702 174323 319032 24117 295317 179360 130535 94255 107837 800 9333 378635 16336 123515 169541 248694 169186 14027 214109 108152 62709 97337 125172 118778 46437 191480 72791 29800 97338 105803 338 24605 18636 327183 99504 47868 121323 131925 29491 99567 13224 78194 157946 120164 212517 109837 172891 123270 118622 95340 10518 204984 230902 8028 176378 146033 116493 99460 66789 859 100254 99114 135138 130200 125710 265427 140891 59831 111999 50441 57661 148457 14493 ;0
